mprop_address_raw,mprop_address,standardized
"10144 N PORTWASHINGTON RD, MEQUON, WI 53092","10144 N PORT WASHINGTON RD, MEQUON, WI 53092",TRUE
"10144 W JONEN ST, MILWAUKEE, WI 53224","10144 W JONEN ST, MILWAUKEE, WI 53224",TRUE
"10146 S 124TH ST, FRANKLIN, WI 53132","10146 S 124TH ST, FRANKLIN, WI 53132",TRUE
"10147 W HIGHWOOD AV, MILWAUKEE, WI 53222","10147 W HIGHWOOD AVE, MILWAUKEE, WI 53222",TRUE
"1015 E OTJEN ST, MILWAUKEE, WI 53207","1015 E OTJEN ST, MILWAUKEE, WI 53207",TRUE
"1015 PRAIRIE RD, PLYMOUTH, WI 53073","1015 PRAIRIE RD, PLYMOUTH, WI 53073",TRUE
"1015 S 29TH ST, MILWAUKEE, WI 53215","1015 S 29TH ST, MILWAUKEE, WI 53215",TRUE
"1015 W BURLEIGH ST, MILWAUKEE, WI 53206","1015 W BURLEIGH ST, MILWAUKEE, WI 53206",TRUE
"1015 W FAIRFIELD CT, MILWAUKEE, WI 53217","1015 W FAIRFIELD CT, MILWAUKEE, WI 53217",TRUE
"1015 W MAGNOLIA ST, MILWAUKEE, WI 53224","1015 W MAGNOLIA ST, MILWAUKEE, WI 53224",FALSE
"10155 W MEADOW DR, GREENFIELD, WI 53228","10155 W MEADOW DR, MILWAUKEE, WI 53228",TRUE
"1015A S 20TH ST, MILWAUKEE, WI 53204","1015 A S 20TH ST, MILWAUKEE, WI 53204",TRUE
"1016 CRIGLAS RD, WALES, WI 53183","1016 CRIGLAS RD, WALES, WI 53183",TRUE
"1016 E HAMILTON ST, MILWAUKEE, WI 53202","1016 E HAMILTON ST, MILWAUKEE, WI 53202",TRUE
"1016 E LEXINGTON BL, WHITEFISH BAY, WI 53217","1016 E LEXINGTON BLVD, MILWAUKEE, WI 53217",TRUE
"1016 HAZEL AV, DEERFIELD, IL 60015","1016 HAZEL AVE, DEERFIELD, IL 60015",TRUE
"1016 W ZEDLER LA, MEQUON, WI 53092","1016 W ZEDLER LN, MEQUON, WI 53092",TRUE
"1016 ZEDLER LA, MEQUON, WI 53092","1016 W ZEDLER LN, MEQUON, WI 53092",TRUE
"10160 W BUNNY CT, HALES CORNERS, WI 53130","10160 W BUNNY CT, HALES CORNERS, WI 53130",TRUE
"10165 W GRANTOSA DR, MILWAUKEE, WI 53222","10165 W GRANTOSA DR, MILWAUKEE, WI 53222",TRUE
"10169 JANUS DR, OAK CREEK, WI 53154","10169 S JANUS DR, OAK CREEK, WI 53154",TRUE
"1017 E SADDLEBACK PL, SAN TAN VALLEY, AZ 85143","1017 E SADDLEBACK PL, SAN TAN VALLEY, AZ 85143",TRUE
"1017 N 17TH ST, MILWAUKEE, WI 53206","1017 N 17TH ST, MILWAUKEE, WI 53233",TRUE
"1017 N 17TH ST, MILWAUKEE, WI 53233","1017 N 17TH ST, MILWAUKEE, WI 53233",TRUE
"1017 S 29TH ST, MILWAUKEE, WI 53215","1017 S 29TH ST, MILWAUKEE, WI 53215",TRUE
"1017 S SECOND ST 201, MILWAUKEE, WI 53204","1017 S 2ND ST, UNIT 201, MILWAUKEE, WI 53204",TRUE
"1017 W GLEN OAKS LA SUITE 210, MEQUON, WI 53092","1017 W GLEN OAKS LN, STE 210, MEQUON, WI 53092",TRUE
"1017 W GLEN OAKS LA SUITE, MEQUON, WI 53092","1017 W GLEN OAKS LN, MEQUON, WI 53092",TRUE
"1017 W GLEN OAKS LA SUITE, OCONOMOWOC, WI 53092","1017 W GLEN OAKS LN, STE OCONOMOWOC, MEQUON, WI 53092",TRUE
"1017 W GLEN OAKS LA, MEQUON, WI 53092","1017 W GLEN OAKS LN, MEQUON, WI 53092",TRUE
"1017 W WASHINGTON BL 6H, CHICAGO, IL 60607","1017 W WASHINGTON BLVD, UNIT 6, CHICAGO, IL 60607",TRUE
"1017 W WASHINGTON BL UN 6H, CHICAGO, IL 60607","1017 W WASHINGTON BLVD, UNIT 6, CHICAGO, IL 60607",TRUE
"1017 W WASHINGTON BL UNIT, CHICAGO, IL 60607","1017 W WASHINGTON BLVD, CHICAGO, IL 60607",TRUE
"10176 S NICHOLSON RD, OAK CREEK, WI 53154","10176 S NICHOLSON RD, OAK CREEK, WI 53154",TRUE
"1018 AVOCADO AV, ESCONDIDO, CA 92026","1018 AVOCADO AVE, ESCONDIDO, CA 92026",TRUE
"1018 HIGH DUNES QUAY, HAMPTON, VA 23664","1018 -101 HIGH DUNES QUAY, HAMPTON, VA 23664",TRUE
"1018 RIVER RESERVE DR, HARTLAND, WI 53029","1018 RIVER RESERVE DR, HARTLAND, WI 53029",TRUE
"1018 W LINCOLN AV, MILWAUKEE, WI 53215","1018 W LINCOLN AVE, MILWAUKEE, WI 53215",TRUE
"1018 W SCOTT ST, MILWAUKEE, WI 53204","1018 W SCOTT ST, MILWAUKEE, WI 53204",TRUE
"10183 W GRANTOSA DR, MILWAUKEE, WI 53222","10183 W GRANTOSA DR, MILWAUKEE, WI 53222",TRUE
"1019 E KAWAUNEE ST, MILWAUKEE, WI 53202","1019 E KEWAUNEE ST, MILWAUKEE, WI 53202",TRUE
"1019 E PRICE CT, MILWAUKEE, WI 53207","1019 E PRICE CT, MILWAUKEE, WI 53207",TRUE
"1019 N MARTIN L KING JR DR, MILWAUKEE, WI 53203","1019 N MARTIN LUTHER KING JR DR, MILWAUKEE, WI 53203",TRUE
"1019 RHODE ISLAND ST, SAN FRANCISCO, CA 94107","1019 RHODE ISLAND ST, SAN FRANCISCO, CA 94107",TRUE
"1019 S 15TH ST, MILWAUKEE, WI 53204","1019 S 15TH ST, MILWAUKEE, WI 53204",TRUE
"1019 S 26TH ST, MILWAUKEE, WI 53204","1019 S 26TH ST, MILWAUKEE, WI 53204",TRUE
"10193 ROCKINGHAM DR, SACRAMENTO, CA 95827","10193 ROCKINGHAM DR, SACRAMENTO, CA 95827",TRUE
"10198 WALLACE RD, MILWAUKEE, WI 76534","10198 WALLACE RD, HOLLAND, TX 76534",TRUE
"10199 W FIEBRANTZ AV, MILWAUKEE, WI 53222","10199 W FIEBRANTZ AVE, MILWAUKEE, WI 53222",TRUE
"102 E VINE ST, MILWAUKEE, WI 53212","102 E VINE ST, MILWAUKEE, WI 53212",TRUE
"102 N WATER ST UNIT 211, MILWAUKEE, WI 53207","102 N WATER ST, UNIT 211, MILWAUKEE, WI 53202",TRUE
"102 TIMBERLAKE RD, SHEBOYGAN, WI 53081","102 TIMBERLAKE RD, SHEBOYGAN, WI 53081",TRUE
"102 W WARNIMONT AV, MILWAUKEE, WI 53207","102 W WARNIMONT AVE, MILWAUKEE, WI 53207",TRUE
"1020 BANNOCK ST, DENVER, CO 80204","1020 BANNOCK ST, DENVER, CO 80204",TRUE
"1020 E CONGRESS ST, SHOREWOOD, WI 53211","1020 E CONGRESS ST, MILWAUKEE, WI 53211",TRUE
"1020 E LAND PL, MILWAUKEE, WI 53202","1020 E LAND PL, MILWAUKEE, WI 53202",TRUE
"1020 E LOCUST ST, MILWAUKEE, WI 53212","1020 E LOCUST ST, MILWAUKEE, WI 53212",TRUE
"1020 E PLEASEANT ST 5, MILWAUKEE, WI 53212","1020 E PLEASANT ST, APT 5, MILWAUKEE, WI 53202",TRUE
"1020 E PRICE CT APT 1, MILWAUKEE, WI 53207","1020 E PRICE CT, APT 1, MILWAUKEE, WI 53207",TRUE
"1020 FIRETHORN DR, WEST BEND, WI 53090","1020 FIRETHORN DR, WEST BEND, WI 53090",TRUE
"1020 N 37TH ST, MILWAUKEE, WI 53208","1020 N 37TH ST, MILWAUKEE, WI 53208",TRUE
"1020 N NEW JERSEY ST, INDIANAPOLIS, IN 46202","1020 N NEW JERSEY ST, INDIANAPOLIS, IN 46202",TRUE
"1020 N ORANGE ST, LA HABRA, CA 90631","1020 N ORANGE ST, LA HABRA, CA 90631",TRUE
"1020 S 30TH ST, MILWAUKEE, WI 53215","1020 S 30TH ST, MILWAUKEE, WI 53215",TRUE
"1020 SYCAMORE AV, SOUTH MILWAUKEE, WI 53172","1020 SYCAMORE AVE, SOUTH MILWAUKEE, WI 53172",TRUE
"1020 W NATIONAL AV, MILWAUKEE, WI 53204","1020 W NATIONAL AVE, MILWAUKEE, WI 53204",TRUE
"10200 W SCEPTER CR, FRANKLIN, WI 53132","10200 W SCEPTER CIR, FRANKLIN, WI 53132",TRUE
"10202 W RIDGE RD, HALES CORNERS, WI 53130","10202 W RIDGE RD, HALES CORNERS, WI 53130",TRUE
"10204 N CEDARBURG RD, MEQUON, WI 53092","10204 N CEDARBURG RD, MEQUON, WI 53092",FALSE
"10204 W FEERICK PL, MILWAUKEE, WI 53222","10204 W FEERICK PL, MILWAUKEE, WI 53222",TRUE
"10204 W GLENDALE AV, WAUWATOSA, WI 53225","10204 W GLENDALE AVE, MILWAUKEE, WI 53225",TRUE
"10204 W VERA AV, MILWAUKEE, WI 53224","10204 W VERA AVE, MILWAUKEE, WI 53224",TRUE
"10206 W LEON TER, MILWAUKEE, WI 53224","10206 W LEON TER, MILWAUKEE, WI 53224",TRUE
"10208 N ASTER LA, MEQUON, WI 53092","10208 ASTER LN, MEQUON, WI 53092",TRUE
"10209 W CALUMET RD, MILWAUKEE, WI 53224","10209 W CALUMET RD, MILWAUKEE, WI 53224",TRUE
"1021 E MONTANA ST, MILWAUKEE, WI 53207","1021 E MONTANA ST, MILWAUKEE, WI 53207",TRUE
"1021 JONES CT, REDWOOD CITY, CA 94063","1021 JONES CT, REDWOOD CITY, CA 94063",TRUE
"1021 S 10TH ST, MILWAUKEE, WI 53204","1021 S 10TH ST, MILWAUKEE, WI 53204",TRUE
"1021 S LAYTON BL, MILWAUKEE, WI 53215","1021 S LAYTON BLVD, MILWAUKEE, WI 53215",TRUE
"1021 W NATIONAL AV 2, MILWAUKEE, WI 53204","1021 W NATIONAL AVE 2, MILWAUKEE, WI 53204",TRUE
"10210 W LINCLON AV, WEST ALLIS, WI 53227","10210 W LINCOLN AVE, MILWAUKEE, WI 53227",TRUE
"10211 N TRILLIUM RD, MEQUON, WI 53092","10211 TRILLIUM RD, MEQUON, WI 53092",TRUE
"10212 N FOXKIRK DR, MEQUON, WI 53097","10212 FOXKIRK DR, MEQUON, WI 53097",TRUE
"10214 W PARK EDGE CR, FRANKLIN, WI 53132","10214 W PARKEDGE CIR, FRANKLIN, WI 53132",TRUE
"10215 W DEAN RD, MILWAUKEE, WI 53224","10215 W DEAN RD, MILWAUKEE, WI 53224",TRUE
"10215 W UPHAM AV, HALES CORNERS, WI 53130","10215 W UPHAM AVE, HALES CORNERS, WI 53130",TRUE
"10216 GREENWOOD TERR, MILWAUKEE, WI 53224","10216 W GREENWOOD TER, MILWAUKEE, WI 53224",TRUE
"10216 W GOOD HOPE RD, MILWAUKEE, WI 53224","10216 W GOOD HOPE RD, MILWAUKEE, WI 53224",TRUE
"10216 W VERA AV, MILWAUKEE, WI 53224","10216 W VERA AVE, MILWAUKEE, WI 53224",TRUE
"10217 W RUBY AV, MILWAUKEE, WI 53225","10217 W RUBY AVE, MILWAUKEE, WI 53225",TRUE
"10219 W GRANGE AV, HALES CORNERS, WI 53130","10219 W GRANGE AVE, HALES CORNERS, WI 53130",TRUE
"1022 COUNTY RD A, WEST BEND, WI 53090","1022 COUNTY RD A, WEST BEND, WI 53090",TRUE
"1022 S 34TH ST, MILWAUKEE, WI 53215","1022 S 34TH ST, MILWAUKEE, WI 53215",TRUE
"1022-A N 23 ST, MILWAUKEE, WI 53208","1022 N 23RD ST, MILWAUKEE, WI 53233",TRUE
"10220 ALL SEASONS ST, LAS VEGAS, NV 89131","10220 ALL SEASONS ST, LAS VEGAS, NV 89131",TRUE
"10221 N LEGRANDE BL, MEQUON, WI 53092","10221 N LE GRANDE BLVD, MEQUON, WI 53092",TRUE
"10222 BERRYPATCH LA, TOMBALL, TX 77375","10222 BERRYPATCH LN, TOMBALL, TX 77375",TRUE
"10223 KAY PK, HALES CORNERS, WI 53130","10223 KAY PKWY, HALES CORNERS, WI 53130",TRUE
"10223 W TERRA AV, MILWAUKEE, WI 53224","10223 W TERRA AVE, MILWAUKEE, WI 53224",TRUE
"10224 N PORT WASHINGTON RD, MEQUON, WI 53092","10224 N PORT WASHINGTON RD, MEQUON, WI 53092",TRUE
"10228 W BUNNY CT, HALES CORNERS, WI 53130","10228 W BUNNY CT, HALES CORNERS, WI 53130",TRUE
"10229 N CONCORD DR, MEQUON, WI 53097","10229 CONCORD DR, MEQUON, WI 53097",TRUE
"10229 S JANUS DR, OAK CREEK, WI 53154","10229 S JANUS DR, OAK CREEK, WI 53154",TRUE
"1022A N 23RD ST, MILWAUKEE, WI 53233","1022 A N 23RD ST, MILWAUKEE, WI 53233",TRUE
"1023 CHESWICK DR, GURNEE, IL 60031","1023 CHESWICK DR, GURNEE, IL 60031",TRUE
"1023 E 17TH AV, VANCOUVER, BC 99999","1023 E 17TH AV, VANCOUVER, BC 99999",FALSE
"1023 E 17TH AV, VANCOUVER, BC V5V1C","1023 E 17TH AV, VANCOUVER, BC V5V1C",FALSE
"1023 EAST 17TH AV, VANCOUVER, BC V5V1C","1023 EAST 17TH AV, VANCOUVER, BC V5V1C",FALSE
"1023 N 25TH ST, MILWAUKEE, WI 53233","1023 N 25TH ST, MILWAUKEE, WI 53233",TRUE
"1023 S 30TH ST, MILWAUKEE, WI 53215","1023 S 30TH ST, MILWAUKEE, WI 53215",TRUE
"1023 W ORCHARD ST, MILWAUKEE, WI 53204","1023 W ORCHARD ST, MILWAUKEE, WI 53204",TRUE
"1023 WEST GLEN CROSSING COUR, OAK CREEK, WI 53154","1023 W GLEN CROSSING DR, OAK CREEK, WI 53154",TRUE
"10230 W JONEN ST, MILWAUKEE, WI 53224","10230 W JONEN ST, MILWAUKEE, WI 53224",TRUE
"10230 W SHARON LA APT 3, MILWAUKEE, WI 53225","10230 W SHARON LN, APT 3, MILWAUKEE, WI 53225",TRUE
"10230 W VERA AV, MILWAUKEE, WI 53224","10230 W VERA AVE, MILWAUKEE, WI 53224",TRUE
"10234 S SHEPARD AV, OAK CREEK, WI 53154","10234 S SHEPARD AVE, OAK CREEK, WI 53154",TRUE
"10235 W GOOD HOPE RD, MILWAUKEE, WI 53224","10235 W GOOD HOPE RD, MILWAUKEE, WI 53224",TRUE
"10236 W FOND DU LAC AV, MILWAUKEE, WI 53224","10236 W FOND DU LAC AVE, MILWAUKEE, WI 53224",TRUE
"1024 BAYSIDE DR 444, NEWPORT BEACH, CA 92660","1024 BAYSIDE DR 444, NEWPORT BEACH, CA 92660",TRUE
"1024 S 4TH ST, MILWAUKEE, WI 53204","1024 S 4TH ST, MILWAUKEE, WI 53204",TRUE
"1024 W RIVER PARK LA, GLENDALE, WI 53209","1024 W RIVER PARK LN, MILWAUKEE, WI 53209",TRUE
"10240 W NATIONAL AV 166, WEST ALLIS, WI 53227","10240 W NATIONAL AVE 166, MILWAUKEE, WI 53227",TRUE
"10240 W NATIONAL AV 1890, WEST ALLIS, WI 53227","10240 W NATIONAL AVE 1890, MILWAUKEE, WI 53227",TRUE
"10240 W NATIONAL AV, WEST ALLIS, WI 53227","10240 W NATIONAL AVE, MILWAUKEE, WI 53227",TRUE
"10240 W RIDGE RD, HALES CORNERS, WI 53130","10240 W RIDGE RD, HALES CORNERS, WI 53130",TRUE
"10243 W MELVINA ST, WAUWATOSA, WI 53222","10243 W MELVINA ST, MILWAUKEE, WI 53222",TRUE
"10247 W KIEHNAU AV, MILWAUKEE, WI 53224","10247 W KIEHNAU AVE, MILWAUKEE, WI 53224",TRUE
"1025 E JUNEAU AV UN 703, MILWAUKEE, WI 53202","1025 E JUNEAU AVE 703, MILWAUKEE, WI 53202",TRUE
"1025 E STONEGATE DR, OAK CREEK, WI 53154","1025 E STONEGATE DR, OAK CREEK, WI 53154",TRUE
"1025 N BROADWAY, MILWAUKEE, WI 53202","1025 N BROADWAY, MILWAUKEE, WI 53202",TRUE
"1025 NW 128TH TR, NORTH MIAMI, FL 33168","1025 NW 128TH ST, NORTH MIAMI, FL 33168",TRUE
"1025 PARK AV, RACINE, WI 53403","1025 PARK AVE, RACINE, WI 53403",TRUE
"1025 S 108TH ST SUITE 100, WEST ALLIS, WI 53214","1025 S 108TH ST, STE 100, MILWAUKEE, WI 53214",TRUE
"1025 S 22ND ST, MILWAUKEE, WI 53204","1025 S 22ND ST, MILWAUKEE, WI 53204",TRUE
"1025 STONEGATE DR, OAK CREEK, WI 53154","1025 E STONEGATE DR, OAK CREEK, WI 53154",TRUE
"1025 W GLEN OAK LA 104, MEQUON, WI 53092","1025 W GLEN OAKS LN, STE 104, MEQUON, WI 53092",TRUE
"1025 WELSH DR, ROCKVILLE, MD 20852","1025 WELSH DR, ROCKVILLE, MD 20852",TRUE
"10250 N LA CRESTA DR, MEQUON, WI 53092","10250 N LA CRESTA DR, MEQUON, WI 53092",TRUE
"10250 S CAMDEN CT, OAK CREEK, WI 53154","10250 S CAMDEN CT, OAK CREEK, WI 53154",TRUE
"1026 N BROADWAY, MILWAUKEE, WI 53202","1026 N BROADWAY ST, MILWAUKEE, WI 53202",TRUE
"1026 ROBERTSON ST, WAUWATOSA, WI 53213","1026 N ROBERTSON ST, MILWAUKEE, WI 53213",TRUE
"1026 S 114TH ST, WEST ALLIS, WI 53214","1026 S 114TH ST, MILWAUKEE, WI 53214",TRUE
"1026 W EUCLID AV, MILWAUKEE, WI 53215","1026 W EUCLID AVE, MILWAUKEE, WI 53215",TRUE
"10261 CHRISTOPHER ST, CYPRESS, CA 90630","10261 CHRISTOPHER ST, CYPRESS, CA 90630",TRUE
"10262 W FOUNTAIN AV 1405, MILWAUKEE, WI 53224","10262 W FOUNTAIN AVE, APT 1405, MILWAUKEE, WI 53224",TRUE
"10267 W CASCADE DR, FRANKLIN, WI 53132","10267 W CASCADE DR, FRANKLIN, WI 53132",TRUE
"1027 E PEARSON ST, MILWAUKEE, WI 53202","1027 E PEARSON ST, MILWAUKEE, WI 53202",TRUE
"1027 E PLEASANT ST APT 307, MILWAUKEE, WI 53202","1027 E PLEASANT ST, APT 307, MILWAUKEE, WI 53202",TRUE
"1027 S 26TH ST, MILWAUKEE, WI 53204","1027 S 26TH ST, MILWAUKEE, WI 53204",TRUE
"1027 S 28TH ST, MILWAUKEE, WI 53215","1027 S 28TH ST, MILWAUKEE, WI 53215",TRUE
"1027 W CAPITOL DR, MILWAUKEE, WI 53206","1027 W CAPITOL DR, MILWAUKEE, WI 53206",TRUE
"1027 W NATIONAL AV, MILWAUKEE, WI 53204","1027 W NATIONAL AVE, MILWAUKEE, WI 53204",TRUE
"10274 47TH AV, PLEASANT PRAIRIE, WI 53158","10274 47TH AVE, PLEASANT PRAIRIE, WI 53158",TRUE
"10278 W WHITNALL EDGE CR 1, FRANKLIN, WI 53132","10278 W WHITNALL EDGE CR 1, FRANKLIN, WI 53132",FALSE
"1028 E JUNEAU AV 402, MILWAUKEE, WI 53202","1028 E JUNEAU AVE, APT 402, MILWAUKEE, WI 53202",TRUE
"1028 N 23RD ST, MILWAUKEE, WI 53233","1028 N 23RD ST, MILWAUKEE, WI 53233",TRUE
"1028 N 29TH ST, MILWAUKEE, WI 53208","1028 N 29TH ST, MILWAUKEE, WI 53208",TRUE
"1028 S 36TH ST, MILWAUKEE, WI 53215","1028 S 36TH ST, MILWAUKEE, WI 53215",TRUE
"1028 S 9TH ST, MILWAUKEE, WI 53204","1028 S 9TH ST, MILWAUKEE, WI 53204",TRUE
"1028 S MAIN ST, FOND DU LAC, WI 54935","1028 S MAIN ST, FOND DU LAC, WI 54935",TRUE
"1028 W CAPITOL DR, MILWAUKEE, WI 53206","1028 W CAPITOL DR, MILWAUKEE, WI 53206",TRUE
"1028 W KEEFE AV, MILWAUKEE, WI 53206","1028 W KEEFE AVE, MILWAUKEE, WI 53206",TRUE
"10280 W SCEPTER CT, FRANKLIN, WI 53132","10280 W SCEPTER CT, FRANKLIN, WI 53132",TRUE
"1029 E IDAHO ST, MILWAUKEE, WI 53207","1029 E IDAHO ST, MILWAUKEE, WI 53207",TRUE
"1029 E ROBERTA AV, WAUKESHA, WI 53186","1029 E ROBERTA AVE, WAUKESHA, WI 53186",TRUE
"1029 N JACKSON ST, MILWAUKEE, WI 53202","1029 N JACKSON ST, MILWAUKEE, WI 53202",TRUE
"1029 S 119TH ST, WEST ALLIS, WI 53214","1029 S 119TH ST, MILWAUKEE, WI 53214",TRUE
"1029 S CLINTON ST, BALTIMORE, MD 21224","1029 S CLINTON ST, BALTIMORE, MD 21224",TRUE
"103 BO BARRY LA, SUMMERVILLE, SC 29483","103 BO BARRY LN, SUMMERVILLE, SC 29483",TRUE
"103 N 75TH ST, MILWAUKEE, WI 53213","103 N 75TH ST, MILWAUKEE, WI 53213",TRUE
"103 S BELLFLOWER RD, BOTHELL, WA 98012","103 S BELLFLOWER RD, BOTHELL, WA 98012",TRUE
"103 SHEPARD CT, MUKWONAGO, WI 53149","103 SHEPARD CT, MUKWONAGO, WI 53149",TRUE
"103 SHEPARD CT, MUKWWONAGO, WI 53149","103 SHEPARD CT, MUKWONAGO, WI 53149",TRUE
"103 W CHAMBERS ST, MILWAUKEE, WI 53212","103 W CHAMBERS ST, MILWAUKEE, WI 53212",TRUE
"103 W CHAMBERS, MILWAUKEE, WI 53212","103 W CHAMBERS ST, MILWAUKEE, WI 53212",TRUE
"1030 KEATS CR, OCNOMOWOC, WI 53066","1030 KEATS CIR, OCONOMOWOC, WI 53066",TRUE
"1030 KEATS CR, OCONOMOWOC, WI 53066","1030 KEATS CIR, OCONOMOWOC, WI 53066",TRUE
"1030 LONETREE RD, ELM GROVE, WI 53122","1030 LONE TREE RD, ELM GROVE, WI 53122",TRUE
"1030 LOST LAKE DR, POLK CITY, IA 50226","1030 LOST LAKE DR, POLK CITY, IA 50226",TRUE
"1030 S 2ND ST UNIT 209, MILWAUKEE, WI 53204","1030 S 2ND ST, UNIT 209, MILWAUKEE, WI 53204",TRUE
"1030 W BENDER RD, GLENDALE, WI 53217","1030 W BENDER RD, MILWAUKEE, WI 53217",TRUE
"10300 ARROW ROUTE APT 404, RANCHO CUCAMONGA, CA 91730","10300 ARROW RTE, APT 404, RANCHO CUCAMONGA, CA 91730",TRUE
"10300 HUMMINGBIRD LA, OAK CREEK, WI 53154","10300 S HUMMINGBIRD LN, OAK CREEK, WI 53154",TRUE
"10303 W OKLAHOMA AV, MILWAUKEE, WI 53227","10303 W OKLAHOMA AVE, MILWAUKEE, WI 53227",TRUE
"10308 E TERRA AV, MILWAUKEE, WI 53224","10308 TERRA AVE, MILWAUKEE, WI 53224",TRUE
"1031 E LYON ST, MILWAUKEE, WI 53202","1031 E LYON ST, MILWAUKEE, WI 53202",TRUE
"1031 N ASTOR ST, MILWAUKEE, WI 53202","1031 N ASTOR ST, MILWAUKEE, WI 53202",TRUE
"1031 S 19TH ST, MILWAUKEE, WI 53204","1031 S 19TH ST, MILWAUKEE, WI 53204",TRUE
"1031 S 32ND ST, MILWAUKEE, WI 53215","1031 S 32ND ST, MILWAUKEE, WI 53215",TRUE
"1031 S UTICA RD, OCONOMOWOC, WI 53066","1031 S UTICA RD, OCONOMOWOC, WI 53066",TRUE
"1031 W MINERAL ST, MILWAUKEE, WI 53204","1031 W MINERAL ST, MILWAUKEE, WI 53204",TRUE
"10310 W RIVERS RIDGE DR, MILWAUKEE, WI 53224","10310 W RIVER RIDGE DR, MILWAUKEE, WI 53224",TRUE
"10312 W VILLA AV, MILWAUKEE, WI 53224","10312 W VILLA AVE, MILWAUKEE, WI 53224",TRUE
"10313 S MCGRAW DR, OAK CREEK, WI 53154","10313 S MCGRAW DR, OAK CREEK, WI 53154",TRUE
"10314 W TOWER AV, MILWAUKEE, WI 53224","10314 W TOWER AVE, MILWAUKEE, WI 53224",TRUE
"10315 LONGLEAF PINE CT, FORT MYERS, FL 33913","10315 LONGLEAF PINE CT, FORT MYERS, FL 33913",TRUE
"10315 MISSISSIPPI BL NW, COON RAPIDS, MN 55433","10315 MISSISSIPPI BLVD NW, MINNEAPOLIS, MN 55433",TRUE
"10315 W FOREST HOME AV, HALES CORNERS, WI 53130","10315 W FOREST HOME AVE, HALES CORNERS, WI 53130",TRUE
"10315 W GREENFIELD AV LOT 62, WEST ALLIS, WI 53214","10315 W GREENFIELD AVE, LOT 62, MILWAUKEE, WI 53214",TRUE
"10315 W GREENFIELD UNIT 434, WEST ALLIS, WI 53214","10315 W GREENFIELD AVE, LOT 434, MILWAUKEE, WI 53214",TRUE
"10318 W GREENWOOD TR, MILWAUKEE, WI 53224","10318 W GREENWOOD TRL, MILWAUKEE, WI 53224",TRUE
"1032 E HOLT AV, MILWAUKEE, WI 53207","1032 E HOLT AVE, MILWAUKEE, WI 53207",TRUE
"1032 E QUEENS WA, NEKOOSA, WI 54457","1032 E QUEENS WAY, NEKOOSA, WI 54457",TRUE
"1032 S 34TH ST, MILWAUKEE, WI 53215","1032 S 34TH ST, MILWAUKEE, WI 53215",TRUE
"1032 S CESAR CHAVEZ DR, MILWAUKEE, WI 53204","1032 S CESAR E CHAVEZ DR, MILWAUKEE, WI 53204",TRUE
"1032 S CESAR E CHAVEZ DR, MILWAUKEE, WI 53204","1032 S CESAR E CHAVEZ DR, MILWAUKEE, WI 53204",TRUE
"1032 TOWNLINE AV, BELOIT, WI 53511","1032 TOWNLINE AVE, BELOIT, WI 53511",TRUE
"1032 W WALKER ST, MILWAUKEE, WI 53204","1032 W WALKER ST, MILWAUKEE, WI 53204",TRUE
"1032 WALKER ST, MILWAUKEE, WI 53204","1032 W WALKER ST, MILWAUKEE, WI 53204",TRUE
"10320 W VERA AV, MILWAUKEE, WI 53224","10320 W VERA AVE, MILWAUKEE, WI 53224",TRUE
"10324 10TH AV CR S, BLOOMINGTON, MN 55420","10324 10 AVENUE CIR, MINNEAPOLIS, MN 55420",TRUE
"10324 10TH AV CR SOUTH, BLOOMINGTON, MN 55420","10324 10 AVENUE CIR, MINNEAPOLIS, MN 55420",TRUE
"10324 10TH ST, BLOOMINGTON, MN 55420","10324 10 AVENUE CIR, MINNEAPOLIS, MN 55420",TRUE
"10324 WEST RAE AV, MILWAUKEE, WI 53224","10324 W RAE AVE, MILWAUKEE, WI 53225",TRUE
"10325 PARKLANE CT, HALES CORNERS, WI 53130","10325 PARKLANE CT, HALES CORNERS, WI 53130",TRUE
"10325 W BUNGALOW PWY, WEST ALLIS, WI 53214","10325 W BUNGALOW PKWY, MILWAUKEE, WI 53214",TRUE
"10327 GLEN VISTA DR, DALLAS, TX 75217","10327 GLENN VISTA DR, DALLAS, TX 75217",TRUE
"10327 S ASHELY LA, OAK CREEK, WI 53154","10327 S ASHLEY LN, OAK CREEK, WI 53154",TRUE
"10327 S ASHLEY LA, OAK CREEK, WI 53154","10327 S ASHLEY LN, OAK CREEK, WI 53154",TRUE
"10329 N ADAMS CT, MEQUON, WI 53092","10329 ADAMS CT, MEQUON, WI 53092",TRUE
"1033 E BUTTLES PL, MILWAUKEE, WI 53217","1033 E BUTTLES PL, MILWAUKEE, WI 53217",TRUE
"1033 E BUTTLES PL, WHITEFISH BAY, WI 53217","1033 E BUTTLES PL, MILWAUKEE, WI 53217",TRUE
"1033 HELEN ST NE, GRAND RAPIDS, MI 49503","1033 HELEN ST NE, GRAND RAPIDS, MI 49503",TRUE
"1033 N MAYFAIR RD SUITE 300, MILWAUKEE, WI 53226","1033 N MAYFAIR RD, STE 300, MILWAUKEE, WI 53226",TRUE
"1033 N MAYFAIR RD SUITE 300, WAUWATOSA, WI 53226","1033 N MAYFAIR RD, STE 300, MILWAUKEE, WI 53226",TRUE
"1033 S 36TH ST, MILWAUKEE, WI 53215","1033 S 36TH ST, MILWAUKEE, WI 53215",TRUE
