TAXKEY,residential_units,commercial_units
3633182000,0,0
2830496000,2,0
3030726000,2,0
3220211000,1,0
2831234000,2,0
4970601000,2,0
5380434000,1,0
5590106110,8,0
2270132100,1,0
5619932121,1,0
3100023000,2,0
4961129000,2,0
5570344000,1,0
1400106000,1,0
1709986100,2,0
3480534000,1,0
4061055000,2,0
5490090000,1,0
2731580000,2,0
3060814000,1,0
2611328000,1,0
3061332000,2,0
3280335000,0,1
3491637100,0,0
3670640000,1,3
2310066000,1,0
5490635000,1,0
0330040000,1,0
1780337100,0,0
3110306100,2,0
2850115000,1,0
2831130000,5,0
3290730000,1,0
2480718000,1,0
4210267000,1,0
5520303000,1,0
3633071000,1,0
6680345000,4,0
4219980100,12,0
3241532111,0,0
5030081000,8,0
3060794000,1,0
6890303000,1,0
6909987200,1,0
5259887000,1,0
2470606000,1,0
2440473000,2,0
3469919000,1,0
4950103000,1,0
2840524000,0,0
3250707000,2,0
4703304000,1,0
2670626000,1,0
3051319000,1,0
2830140000,1,0
3020420000,1,0
2240916000,1,0
4080018000,1,0
2861070000,1,0
3080334000,2,0
4680442000,2,0
2881017000,1,0
1410222000,1,0
1040026000,1,0
2812031000,2,0
2250245000,1,0
2720030000,1,0
4940036000,2,0
2280334000,1,0
4969986000,2,0
3660337000,1,0
4310224100,0,1
2871506000,1,0
1590041000,0,1
4970745000,1,0
2881122000,1,0
2611358000,1,0
6670067000,1,0
5139930000,1,0
3201410000,2,0
2510503000,2,0
5360713000,2,0
4690322000,2,0
3510414110,0,3
3640853110,1,0
3921769000,3,0
3080891000,2,0
2530267100,0,1
3600353000,2,3
4680966000,1,0
4621214000,1,0
5581001000,2,0
1460315000,1,0
2250403000,1,0
3870321000,1,0
3221381000,0,1
2310535000,16,0
3650741000,2,0
1180103000,1,0
2441216000,1,0
5290512000,1,0
2099984000,2,0
5970009100,1,0
5390306000,1,0
4891237000,1,0
2822321000,2,0
3550493000,2,0
5390548000,2,0
2300682000,1,0
4360367000,2,0
3490312100,1,0
3050294000,2,0
3291120000,1,0
4703005000,2,0
5581114000,2,0
3020655000,1,0
6670050000,1,0
1550442100,0,4
4350700000,2,0
4090372000,1,0
3050201000,4,0
2480106000,1,0
2090116000,1,0
1920033000,1,0
3030525000,1,0
3102706000,1,0
5600445000,2,0
3109987000,1,0
3291870000,2,0
1460151000,1,0
1399890200,1,0
1730156000,1,0
3230609100,2,0
4710986000,1,0
2530308000,1,0
3040055000,1,0
4681618000,1,0
5460399000,1,0
5110120000,2,0
3250689000,2,0
6680116000,1,0
6239700000,1,0
2630769000,1,0
1390402000,1,0
4200264000,1,0
1909834000,1,0
2170034100,1,0
2660530000,1,0
2710825000,2,0
3100144000,2,0
3010106000,1,0
4180266000,2,0
0720622000,1,0
3340101000,0,18
5340635000,1,0
4061276000,1,0
3590221210,0,1
5301077000,1,0
2620391000,1,0
5140806000,1,0
5940404100,1,0
2080123000,1,0
4049974100,0,0
4909827000,1,0
2140356000,2,0
2640907000,1,0
2930795000,1,0
3503942000,1,0
4601019000,1,0
1200227000,1,0
3180402000,1,0
3880022000,1,0
5290010000,1,0
4601373000,1,0
3020120000,1,0
5480310000,1,0
2700844000,1,0
3540662000,0,0
3461005000,2,0
5041127000,1,0
5410137000,1,0
2630339000,1,0
3881442000,2,0
4240219000,1,0
3882217100,0,0
4030344000,1,0
5390026000,1,0
2090085100,2,0
2660389000,1,0
3111222000,2,0
0730653000,0,0
3101916100,2,0
1740757000,2,0
5811101100,2,4
1170076000,1,0
3190705000,1,0
3200831000,1,0
1840323000,1,0
4331957000,1,0
1580245000,2,0
5540087000,1,0
2610617000,1,0
2759999000,0,0
0830451000,1,0
0830452100,1,0
0830453000,1,0
0830454100,1,0
0830455100,1,0
0830456000,1,0
0830457000,1,0
0830458000,1,0
0830459000,1,0
0830460000,1,0
0830461000,1,0
0830462000,1,0
0830463000,1,0
0830464100,1,0
0830465000,1,0
0830466000,1,0
0830467100,1,0
0830468000,1,0
0830469000,1,0
0830470000,1,0
0830471000,1,0
0830472000,1,0
0830473000,1,0
0830474000,1,0
0830475000,1,0
0830476100,1,0
0830477100,1,0
0830478000,1,0
0830479000,1,0
0830480000,1,0
0830481100,1,0
0830482000,1,0
0830483000,1,0
0830484000,1,0
0830485000,1,0
0830486000,1,0
0830487000,1,0
0830488000,1,0
0830489110,1,0
0830490000,1,0
0830491000,1,0
0830492100,1,0
0830493000,1,0
0830494000,1,0
0830495000,1,0
0830496000,1,0
0830497100,1,0
0830498110,1,0
0830499000,1,0
0830500000,1,0
0830501000,1,0
0830502000,1,0
0830503000,1,0
0830504000,1,0
0830505100,1,0
0830506000,1,0
0830507100,1,0
0830508100,1,0
0830509000,1,0
0830510000,1,0
0830511000,1,0
0830512000,1,0
0830513000,1,0
0830514000,1,0
0830515000,1,0
0830516000,1,0
0830517000,1,0
0830518000,1,0
0830519100,1,0
0830520000,1,0
0830521000,1,0
0830522000,1,0
0830523000,1,0
0830524000,1,0
0830525000,1,0
0830526000,1,0
0830527100,1,0
0830528100,1,0
0830529100,1,0
0830530000,1,0
0830531000,1,0
0830532000,1,0
0830533000,1,0
0830534000,1,0
0830535000,1,0
0830536000,1,0
0830537100,1,0
0830538100,1,0
0830539000,1,0
0830540110,1,0
0830541100,1,0
0830542000,1,0
0830543100,1,0
0830544110,1,0
0830544120,0,0
0830545110,1,0
0830546000,1,0
0830547100,1,0
0830548000,1,0
0830549000,1,0
0830550000,1,0
0830551110,1,0
0830552000,1,0
0830553100,1,0
0830554000,1,0
0830555100,1,0
0830556000,1,0
0830557000,1,0
0830558000,1,0
0830559000,1,0
0830560000,1,0
0830561000,1,0
0830562000,1,0
0830563000,1,0
0830564000,1,0
0830565100,1,0
0830566000,1,0
0000005125,0,0
3161442000,4,0
3522681000,1,0
3640333100,22,0
0029999310,0,0
0409968111,0,0
5489940000,1,3
5140387000,1,0
1110153000,0,0
4332222100,2,0
4180113000,1,0
4351222000,2,0
5510420000,2,0
0720525000,1,0
5700604000,1,0
4611170100,3,0
5270311000,1,0
2120683110,16,0
3121435000,1,0
2820609000,2,0
2310595000,1,0
1909891000,1,0
4580416000,2,0
2520227000,1,0
3220801000,1,0
4579926000,3,0
4169897120,0,0
1390505000,1,0
2940065000,1,0
3221148000,2,0
5580926000,2,0
6690161100,1,0
2070691000,2,0
3998001000,0,0
2430617000,1,0
3480753000,2,0
4320869000,1,0
2070852000,1,1
2842146000,1,0
3261130100,2,0
3121520100,1,0
3070339000,2,0
3290424000,2,0
3242571000,1,0
3250940000,0,0
2289942000,1,0
4330122000,4,0
1430116000,1,0
6231132000,1,0
3161274000,1,0
2319946000,1,0
5010024000,2,0
2702024000,1,0
3190942000,1,0
5070160000,2,0
5591014000,6,0
2871126000,2,0
1830012000,1,0
2810976000,2,0
3540192000,2,0
4671034000,2,0
2460185100,0,0
2110651000,1,0
4360517000,0,1
0810174000,8,0
4340090000,4,0
0810137000,2,0
2801336000,1,0
5071006000,2,0
2291105000,2,0
2851046000,0,0
1420169000,1,0
4351411000,2,0
4200058000,1,0
2610402000,0,14
3230458000,0,0
5600455000,1,0
2251066000,1,0
2460171000,1,0
4610111000,1,0
0420153000,0,2
3271367000,1,0
5050741110,0,0
6709975200,1,0
1450532000,1,0
3070089000,2,0
3071183000,2,0
3460714000,2,0
5610131000,1,0
6259986112,0,2
1509978100,1,0
2842206000,1,0
3122008000,1,0
3900248000,2,0
2629999124,0,2
2812348000,2,0
4680427000,3,0
2842101000,2,0
5530040000,1,0
5040753000,1,0
1399900110,1,0
6900942100,0,1
2660536000,1,0
5950745000,1,0
4081110000,4,0
4901167000,2,0
2520082000,1,0
3461866000,1,0
5710155000,1,0
5390536000,1,0
2061324000,1,0
3550444000,1,0
4350477000,2,0
5110200000,1,0
5950550000,1,0
2291187000,2,0
2480303000,1,0
1890505000,1,0
4350889000,2,0
5489892000,1,0
3240939000,2,0
1399998121,1,0
1719713000,1,0
2851352000,2,0
3240643100,0,0
4311181100,0,7
4650106000,0,0
5270287000,1,0
4991851000,2,0
5950533000,1,0
3502092100,1,0
2500069000,1,0
2880661000,2,0
2881012000,4,0
3102123100,2,0
1770028000,2,0
2610936000,1,0
3250499100,0,0
4711215000,2,0
5310319000,2,0
4320849000,4,1
5270154200,1,0
4620411000,1,0
1700641000,1,0
3051078000,2,0
5350061000,1,0
3130704100,1,0
1501851000,1,0
4960447000,1,0
2061401000,230,0
4050365000,1,0
4710513000,2,0
4980913000,2,0
2530616000,2,0
1760416000,2,0
1520111000,1,0
6709990216,1,0
3540725000,1,0
5110177000,1,0
2140609000,4,0
2859996000,4,0
4351008000,3,1
6449944100,1,0
4060561000,1,0
5401304000,2,0
2620379000,2,0
2930451000,1,0
4920228000,1,0
2680611000,2,0
5270711000,1,0
2701416000,0,0
3080007000,0,1
3270573000,2,0
4020398000,0,0
2520417000,1,0
4050121000,0,1
3650055000,2,0
5040304000,2,0
6680153100,2,0
3271516000,1,0
5821125000,1,0
3540305000,0,0
2080528000,2,0
2100363000,1,0
3231131100,2,0
5521457000,1,0
3120519000,1,0
3642303000,2,0
3270173000,2,0
2840535000,1,0
2660229000,1,0
3110227000,2,0
2280368000,0,4
3090149000,2,0
5370177111,1,0
1960115000,1,0
2452194000,1,0
3241565000,1,0
5350393000,1,0
2700994000,1,0
3642308000,2,0
5989961110,4,0
2881059000,0,1
5000262000,1,0
2250123000,1,0
2780107000,1,0
4040703000,1,0
5521414000,2,0
3081109000,2,0
5300807000,1,0
4950060000,0,1
4310999100,0,0
2100091000,1,0
5490049000,2,0
3460811000,1,0
1750714000,1,0
5261353000,1,0
2290680000,1,0
5340266000,1,0
1510072000,1,0
5480828000,1,0
3281602000,2,0
3020876000,1,0
4970213000,1,0
0030001100,0,1
3131346000,0,0
4703905000,1,0
6680165000,1,0
3040036000,1,0
2610414000,2,0
3110509120,0,0
1710494000,2,0
2801781100,6,0
3212019000,2,0
3922531000,0,1
3922532000,1,0
3922533000,1,0
3922534000,1,0
3922535000,1,0
3922536000,1,0
3922537000,1,0
3922538000,1,0
3922539000,1,0
3922540000,1,0
3922541000,1,0
3922542000,1,0
3922543000,1,0
0000005998,0,0
3140027000,2,0
6239810000,1,0
2080866000,1,0
3111204000,0,0
5151754000,1,0
6701581000,1,0
3250925100,1,0
1430276000,1,0
0310446000,1,0
5610346000,1,0
2530270000,2,0
2671019000,2,0
3270516000,1,0
4060961000,1,0
1499928000,1,0
2730619000,1,0
5040788000,2,0
0840202000,1,0
3850665000,1,0
3550212000,1,0
5360556000,2,0
3610799110,207,0
5980009000,1,0
2090256000,1,0
4970022000,1,0
1920731100,1,0
2110542000,1,0
3031115000,1,0
3123206000,0,0
2530210000,1,0
3650945000,2,0
4190388000,2,0
3031386000,1,0
5959992000,1,0
2860237000,0,0
5270513000,1,0
2610512000,1,0
1430053000,1,0
4350122000,2,0
3221159100,1,0
3860643000,1,0
5030643000,0,1
5280240000,1,0
5800805000,1,0
3651101000,2,0
1100083000,1,0
2670861000,1,0
1909829000,1,0
2111034000,1,0
2701918000,2,0
3680303000,1,0
2680143000,2,0
4320255000,1,0
1960111000,1,0
3861101100,0,0
3090226000,2,0
5819967000,1,0
2780668000,1,0
5521208000,1,0
7160104000,1,0
3930991000,0,0
1399940100,1,0
2300215000,1,0
3491716000,0,0
3281016000,2,0
5120772000,1,0
4280268000,0,1
2270194000,2,0
1410245000,1,0
4331789111,2,1
3111715100,2,0
3131609000,2,0
4580306000,1,0
5151425000,1,0
1710316000,1,0
3651106100,2,0
4320487000,1,0
5301145000,1,0
6900128000,1,0
1719567000,1,0
4920289000,1,0
2880419000,2,0
1730138100,2,0
6240828000,1,0
5350842000,2,0
2130611000,1,0
0840086000,1,0
1750342100,1,0
2722720100,2,0
2920110000,1,0
3120609000,2,0
4700516000,1,0
4961252000,2,0
4679962000,0,0
2280352100,1,0
2660063000,1,0
2120829000,1,0
4990760000,1,0
4620937000,2,0
5710555000,1,0
4970204000,1,0
1909906000,1,0
3031141000,1,0
5040321000,1,0
4161178100,2,0
2680816000,1,0
2610590000,1,0
3050485000,1,0
5330116000,1,0
2079901113,0,1
2670436000,2,0
2610019000,1,0
3513673000,1,0
3610797110,0,21
5400241100,1,0
3490278100,1,0
2110516000,1,0
5591511000,1,0
3031346000,1,0
5549986114,104,0
2920423000,1,0
4720306000,1,0
2660318000,1,0
5410015000,1,0
2801385000,6,0
3469977000,1,0
5519954000,0,1
4360472000,1,0
4703623000,1,0
3540527000,2,0
2530315000,1,0
5609982120,1,0
0700012100,0,3
3270555000,3,0
5100018114,0,0
3590417100,3,0
2470615000,2,0
2810646000,1,0
4200316000,1,0
5350302000,1,0
3030704000,1,0
5930113000,1,0
4210441000,1,0
3060259000,1,0
3161440000,1,0
5940384000,1,0
3211768000,2,0
4310132000,1,0
5530106000,1,0
2169975113,2,0
4050376000,1,0
1919876000,1,0
2811024100,1,1
4990729000,2,0
2819984000,2,0
2730801000,0,0
3150342000,1,0
3530679000,1,0
5940269000,1,0
0449984000,1,0
1160050000,1,0
1760227000,1,0
2100509000,1,0
4180177000,1,0
4991604000,1,0
0039999210,0,0
2070648100,0,0
4590536000,5,1
5940650000,1,0
3180090000,1,0
5570613000,2,0
3240994000,2,0
3160033000,2,0
5320072000,1,0
1430497000,1,0
4690825000,2,0
5120202000,1,0
3150202000,2,0
2530955000,2,0
1940115000,1,0
2320820000,1,0
3140992000,1,1
3140325000,4,0
6700602000,1,0
2490473100,0,1
2080809000,1,0
4680407000,1,0
6909875110,1,0
3249863000,1,0
2871127000,1,0
5121134000,1,0
1230768000,1,0
3890703000,4,11
6680193000,1,0
4332010000,3,0
2822708000,0,0
3231172000,1,0
5330125000,1,0
6250036100,1,0
3051307000,1,0
2690233000,1,0
2650331000,1,0
3170071000,1,0
3290222000,1,0
4050600000,1,0
2290956000,1,0
2860238000,0,0
3680403000,1,0
2851401000,0,1
3291401000,1,0
2640327000,1,0
2090291100,1,0
3123331000,0,0
5070525000,2,0
5811031310,1,0
3071003000,2,0
2099989000,2,0
2089988000,1,0
3260156000,1,0
5110206000,1,0
5970643000,2,0
4350708000,2,0
1020001100,1,0
3601421000,1,0
3601422000,1,0
0000005961,0,0
5300504000,1,0
2300638000,2,0
2280445000,2,0
6900208000,1,0
2440122000,2,0
4920301000,1,0
1180214000,1,0
2110160000,1,0
4000722100,29,0
5360439000,1,0
3850119000,1,0
2430403000,2,0
2851124000,1,0
3190787000,2,0
2250534000,2,0
4332082000,2,0
4090344100,1,0
5600161000,1,0
5810707000,1,0
7160116000,1,0
3221001100,1,0
5381549000,2,0
2619981000,1,0
4580757000,2,0
3651430000,0,0
1170500000,1,0
5071282000,0,0
1180182000,1,0
4332079000,1,0
5619991112,1,0
2070401211,0,2
1940343110,1,0
4040611100,2,0
2611002110,5,2
5030631000,1,0
5320348000,2,0
4710604000,2,0
0049981100,1,0
1920632000,1,0
3170190000,1,0
2290910000,1,0
3630332000,0,0
3180042000,1,0
5130222000,1,0
2530419000,4,0
5710569000,1,0
4090356000,1,0
5580444000,1,0
2812324000,1,0
3540248000,1,0
4351056000,2,0
3020573000,1,0
2720217000,2,0
2170070000,1,0
3251415000,2,0
3550276000,2,0
5070163000,1,0
2250651000,1,0
0330110000,16,0
5290544000,1,0
3010240000,1,0
4320966000,3,1
3109973000,0,0
2930195000,1,0
1950226000,1,0
3141031000,2,0
5070852000,2,0
2110713000,1,0
1430418000,1,0
2890927000,2,0
4961458000,1,0
3890708000,7,0
6690142000,1,0
1100421000,1,0
1901402000,1,0
3020412000,1,0
3271624000,1,0
4899846000,1,0
4970126100,2,0
5260340000,1,0
2930429000,1,0
1420173000,1,0
1740208000,4,0
4591011000,1,0
5490167000,1,0
5269990111,0,1
3160911000,2,0
4200838000,1,0
5970622100,0,0
2450438000,2,0
1901506000,1,0
7160242000,1,0
5580514000,1,0
5410675000,2,0
3140551000,2,0
4710409000,1,0
4012111000,1,0
4090528000,1,0
3541784000,1,0
5580472000,1,0
5619973100,1,0
2070629000,1,0
5521004000,1,0
1909751000,1,0
3190103000,7,0
5810009000,1,0
2921032000,1,0
5380686000,2,0
1700315000,2,0
2731216000,1,0
2850315000,2,0
3490101100,0,1
3661848000,2,0
5340492000,1,0
5279942100,2,0
2821611000,0,0
3632826000,1,0
1920329000,1,0
2080860000,1,0
7160058000,1,0
2500055000,1,0
3680108000,2,0
4591350000,2,0
2260097100,2,0
3670121000,2,0
5270903000,2,0
5120524000,1,0
2270054110,1,4
1180261000,3,0
3180611100,0,1
5600122000,1,0
5291004000,1,0
3080710000,1,0
3220491000,1,0
0400009000,4,0
4050812110,0,3
0369985000,0,3
4681602000,2,0
4351207000,1,0
2860265000,2,0
3040477000,1,0
2250995000,2,0
0749994100,1,0
3080907000,2,0
3211630000,1,0
4680037000,2,0
4961229000,1,0
5980473121,1,52
0720542000,1,0
2250564000,1,0
2240915000,4,0
2811070000,2,0
1510004000,1,0
1710136111,1,0
3132276000,0,0
3061178000,2,0
4310180000,2,0
4581254000,1,0
1020664000,1,0
1460012000,1,0
2729994100,2,0
2812030000,0,1
2810921000,0,0
2450139000,1,0
2880017000,1,0
3240802000,0,0
3190489000,1,0
2060176000,1,0
5730085000,1,0
3140343000,2,0
3600336000,2,0
5350598000,2,0
3123216000,1,0
3540531000,2,0
5350069000,2,0
3211484000,2,0
2260573000,2,0
1150074000,1,0
4960923000,1,0
5601332000,1,0
3461121000,2,0
5940640000,1,0
1501941000,1,0
3460608000,1,0
5330416000,1,0
4020356100,1,0
2610017000,1,0
2610775000,1,0
2060406000,1,0
5040688000,1,0
3280416000,2,0
0840320000,1,0
6690250000,1,0
1750659000,2,0
3480329000,1,0
5820812000,1,0
1520139000,1,0
3111756100,1,0
2270030111,2,0
2731011000,0,2
3170481000,1,0
3170482000,1,0
0000005570,0,0
3100541000,1,0
2310318000,1,0
2831140100,1,0
2830217000,0,0
3070314000,1,0
4691712000,2,0
5530754000,0,1
1700345000,1,0
5030035110,1,0
0720509000,1,0
2441173000,1,0
2280311000,0,0
6670131000,1,0
2080418000,1,0
3160341000,1,0
3540737000,2,0
5000236000,1,0
2241041000,1,0
1950321000,2,0
2230531000,1,0
3249994000,2,0
2510368000,1,0
4620380110,0,1
4681458000,2,0
2530028000,2,0
4681680000,2,0
1890219000,2,0
4601511000,2,0
5291072000,1,0
2650338000,1,0
4200252100,1,0
5490884100,0,1
2670768000,2,0
5050508000,1,0
1750793000,1,0
5471067000,1,0
3121310000,1,0
2240498000,1,0
2260016100,0,1
6900067000,1,0
4579872000,1,0
4190011000,1,0
3880627000,1,0
1060052000,0,1
1870211000,1,0
5120237000,1,0
2260993000,0,0
2860244000,2,0
4090520000,1,0
2660605000,2,0
5260209000,1,0
1750273100,1,0
2610531000,1,0
3250933000,1,0
5511128000,1,0
3660305000,0,0
2130180000,2,0
3190037000,3,0
2060310000,1,0
2680525000,2,0
4911150000,1,0
5399990000,2,0
3560130000,1,0
1369982100,1,0
1770045000,4,0
2731348000,2,0
3161228000,1,0
2930874000,1,0
5020093000,2,0
0720440000,2,0
3100870100,0,0
4351327000,2,0
1920016000,2,0
2520446000,1,0
1160018000,1,0
5010073000,1,0
5130216000,1,0
2670615000,1,0
4020325100,1,0
2451006000,2,0
2610482000,1,0
6719977113,0,1
4710806000,1,0
4311003000,1,1
2470600000,1,0
4340441000,1,0
0840220000,1,0
3160930000,2,0
2690319100,1,0
4590109000,1,0
5331047000,4,0
4999960000,2,0
2680506000,1,0
2530818100,4,0
3249928100,2,0
5470925000,1,0
6430511000,1,0
2290465000,1,0
4180531000,2,0
3610635000,0,5
4190479000,1,0
5309978000,1,0
3250484000,2,0
2811304000,1,0
1891008000,0,0
3492007100,0,1
0730345000,1,0
2680190000,4,0
5051154000,1,0
0840005000,1,0
2050321000,0,0
3101839000,1,0
3661007000,1,0
1950343000,2,0
2240550000,0,12
2081031000,1,0
2290697000,1,0
5511113000,1,0
4702724000,2,0
5291173000,1,0
5779991000,0,0
3515021000,1,0
1919954000,1,0
3270603000,2,0
5829919300,1,0
4061277000,2,0
4590530000,0,1
5320522000,1,0
3211516000,2,0
4350760000,1,0
2930829000,1,0
5400014000,5,0
1710026000,2,0
5570827000,1,0
6420682110,0,2
0370012000,0,0
1229927122,1,0
3490332000,2,0
2850879000,2,0
4161022000,1,0
5970168000,2,0
2880382000,1,0
3249839000,1,0
5410324000,1,0
3121212110,0,0
5710106000,1,0
2660759000,2,0
2100714000,1,0
4611135000,1,0
5050610000,1,0
5360598000,1,0
3540175000,1,0
3550861000,2,0
4720371000,0,45
2290427000,1,0
5570507000,1,0
3081130000,1,0
1080123000,1,0
1950252000,1,0
7169997100,0,0
2851221000,0,0
3020350000,1,0
4589920000,1,0
5411026000,2,0
3040301000,12,0
3031166000,1,0
4909856100,1,0
4330822000,2,0
4702116000,1,0
5400705000,1,0
1800321000,0,0
2930623000,1,0
3471103000,3,0
4660704100,1,0
5071175000,1,0
6870225000,1,0
2880033000,2,0
5290404000,1,0
2081058000,1,0
3250675000,2,0
2510451000,1,0
5140424000,1,0
1580307000,1,0
4020394000,0,0
3211211000,3,0
0050069000,1,0
4920510000,1,0
2090058000,1,0
3281056000,1,0
6439927112,1,0
5070937000,2,0
4660441000,1,0
2851080000,2,0
1410752100,0,0
2300220000,2,0
3870805100,1,0
5360226000,2,0
1870133000,1,0
5360581000,1,0
3480599000,0,0
2090041000,1,0
3111325000,2,0
4702216000,2,0
4980038211,0,0
2080573000,2,0
1920805000,1,0
2630822000,1,0
3090309000,0,0
5700059000,1,0
2640314000,1,0
2940138000,1,0
4090324000,1,0
5480212000,1,0
5710111000,1,0
1890888000,0,0
3661067000,2,0
5350920000,2,0
2310065000,1,0
6239935000,1,0
4611505100,1,0
2470828000,1,0
2710734000,1,0
2910301100,0,1
3040126000,1,0
3231459100,1,0
5310503000,1,0
1860110000,1,0
1510020000,1,0
5300531000,1,0
1170335100,1,0
2260891000,1,0
4020542000,1,0
4961926000,2,0
2050625000,1,0
3060451000,2,0
5600303000,1,0
3970201000,0,13
3970202000,0,9
3970203000,0,0
3970204000,0,7
3970205000,52,2
3970206000,31,0
3970207000,0,1
3970208100,11,6
3970212000,13,0
3970211111,0,1
3970211112,0,2
3201512000,1,0
3211161000,2,0
3281410000,2,0
5119985000,1,0
5000105100,2,2
1760187000,1,0
2471429000,0,0
5261106000,1,0
5100308000,1,0
3050112000,0,1
2830462100,0,0
3190118000,7,0
3531701000,1,0
3531702000,1,0
0000005404,0,0
3490002110,0,3
0840029000,1,0
2730202000,0,1
3121203000,0,0
3679989000,1,0
6701711000,1,0
3850043000,0,0
4681276000,2,0
5410613000,2,0
5471106000,1,0
1700923000,1,0
5330360000,3,0
2520073000,1,0
4710856000,2,0
5521284000,1,0
3211636000,1,0
2320647000,1,0
2870559000,0,0
0430722113,0,0
1020024000,1,0
3901162000,1,0
2920314000,2,0
3220134000,2,0
2110316000,1,0
1740560000,1,0
6449986000,1,0
5609998000,0,0
2300136000,4,0
5800837000,1,0
4991968000,2,0
1750480000,1,0
5151442000,1,0
2091719000,1,0
1740382000,2,0
3513406100,3,0
5580705000,1,0
3241036000,0,0
1040022000,1,0
2920021000,1,0
5489878000,1,0
3060551000,1,0
2790305000,1,0
2690336000,1,0
2930292000,1,0
3513311100,1,0
4340199000,2,0
4601670000,0,21
2240938000,1,0
1450027000,2,0
4311053000,3,1
4320565000,1,1
5410697000,1,0
5350850000,1,0
6239812000,1,0
6900135000,1,0
2890667000,1,0
2851249000,2,0
1040004000,1,0
2529980100,2,0
0389978100,0,0
2260924000,1,0
2101333000,0,0
5381276100,1,0
2430724000,1,0
1909735000,1,0
4340399000,1,0
5000038000,1,0
5399969000,1,0
5350921000,1,0
1750853000,1,0
0699993100,1,0
4161177100,2,0
4109998200,0,0
3160421000,2,0
5520810000,1,0
4040302000,2,0
1020027000,1,0
1780092000,1,0
2209995120,0,0
2250011000,1,0
3270583000,2,0
3030441000,1,0
3100818000,0,0
3660516000,1,0
6239665100,1,0
2060655000,1,0
1220262000,1,0
2310314000,1,0
2451712000,2,0
4660818000,1,0
2860209100,0,0
1830203000,1,0
6670055000,1,0
5520109000,2,0
2109995100,2,0
4010185000,2,0
4340295000,2,0
4030680000,1,0
1920538100,2,0
2940205000,1,0
4690318000,2,0
2640509000,1,0
5151388000,1,0
6440015000,1,0
2250020000,1,0
1140191000,1,0
2949996100,4,0
3290224000,0,2
5290643000,1,0
5291152000,1,0
3250667100,0,0
3030108000,2,0
5070336000,1,0
5330251000,1,0
1700805000,1,0
1480183000,1,0
0839995121,232,0
1790061000,36,0
2701515000,3,0
3242611000,1,0
5010377000,1,0
2920629000,1,0
5580107000,1,0
3270175000,2,0
2650237000,1,0
3070255000,1,0
1890119110,1,0
1959977121,1,0
2250160000,1,0
2831064100,0,0
1920310000,0,0
3339996000,4,0
3010221000,1,0
5080121000,1,0
3480327000,2,0
3890913000,20,0
6900210000,1,0
1870403000,1,0
2310230000,1,0
5600551000,1,0
4702078000,1,0
3060559000,1,0
2790347000,1,0
3231337100,2,0
4960623000,0,0
2930289000,1,0
5460385000,1,0
2711110000,2,0
4601499000,0,1
5270285000,1,0
2670248000,0,0
1740510000,2,0
2479859000,1,0
3209960000,2,0
2249982220,2,0
2100502000,1,0
5810018000,1,0
5401196000,1,0
5470347121,1,0
3590909100,20,0
3670189000,1,0
4601259000,1,0
3881708000,1,0
2269977000,1,0
3650244000,2,0
5471081000,1,0
3461892000,1,0
3870723000,1,0
5051036000,1,0
5710214000,1,0
2940575000,1,0
3882273000,1,0
1180029000,1,0
4360300000,1,0
4702807000,1,0
5590611000,1,0
3121535000,0,0
2140220100,1,0
5330804000,2,0
3100346000,0,0
5149954000,1,0
1399835000,2,0
2611205000,1,0
4990457000,1,0
