wdfi_id,corp_name_clean,address_city,wdfi_group_id,corp_mprop_match
O020450,1738-1738A N 33RD STREET LLC,7311 W BURLEIGH ST MILWAUKEE,1819,FALSE
T033290,2658-60 N 37TH STREET LLC,7311 W BURLEIGH ST MILWAUKEE,1819,FALSE
T033291,2566-68 N 41ST STREET LLC,7311 W BURLEIGH ST MILWAUKEE,1819,FALSE
T033292,2572-74 N 41ST STREET LLC,7311 W BURLEIGH ST MILWAUKEE,1819,FALSE
T033297,2576-78 N 41ST STREET LLC,7311 W BURLEIGH ST MILWAUKEE,1819,FALSE
O020457,1033-35 NAGAWICKA STREET LLC,7311 W BURLEIGH ST MILWAUKEE,1819,FALSE
O020458,BUTZER PROPERTY MANAGEMENT LLC,7311 W BURLEIGH ST MILWAUKEE,1819,FALSE
S061552,6516 PROPERTIES LLC,8050 BARONY WOODS PITTSFORD,1893,FALSE
H035326,HILBERT PROPERTIES LLC,8050 BARONY WOODS PITTSFORD,1893,FALSE
T033317,TLC MECHANICAL LLC,11356 N ROSEWOOD DR MEQUON,145,FALSE
A043881,AFC PROPERTIES LLC,7120 W GOOD HOPE RD MILWAUKEE,1795,FALSE
A043886,ACL PROPERTIES LLC,7120 W GOOD HOPE RD MILWAUKEE,1795,FALSE
E030978,EMERALD RIDGE LLC,3311 GOLF RD EAU CLAIRE,1056,FALSE
D032554,DIACHEMIX LLC,223 N WATER ST 500 MILWAUKEE,671,FALSE
B047237,BRIDGESTONE CAPITAL LLC,10125 S 52ND ST FRANKLIN,25,TRUE
R038551,REAL MF PROPERTY MANAGEMENT LLC,8652 W GRANTOSA DR MILWAUKEE,1973,FALSE
R038621,ROSENOW CREEK LLC,1200 N MAYFAIR RD 410 MILWAUKEE,176,FALSE
K030872,K B CO 1518 LLC,2333 MISTY LA WAUKESHA,710,FALSE
N029497,NEST EGG OF MILWAUKEE LLC,3618 W PIERCE ST 250 MILWAUKEE,1140,TRUE
M056992,MLG INVESTMENTS 2002 LLC,19000 W BLUEMOUND RD BROOKFIELD,525,FALSE
J024080,JBC 2 LLC,1007 N CASS ST MILWAUKEE,16,TRUE
T033666,2430 LLC,METRO INVESTMENTS N SHOREWOOD,2093,FALSE
D032829,DELUCA DEVELOPMENT 1 LLC,W234S6650 BIG BEND RD WAUKESHA,2459,FALSE
J024175,JMH 70 LLC,104 E MASON ST 101 MILWAUKEE,58,TRUE
M057379,MBHOLDINGS LLC,3842 N SHERMAN BL MILWAUKEE,1189,TRUE
B047851,BLP OF WISCONSIN INC,PO BOX 241492 BROWN DEER,2267,TRUE
C055434,CHAHAL CORPORATION,3308 W VLIET ST MILWAUKEE,1053,FALSE
F033714,FALLS PROPERTIES LLC,S90W34615 WHITETAIL DR EAGLE,2399,FALSE
A044651,ALL-CITY TOWING LLC,1213 W MALLORY AV MILWAUKEE,183,FALSE
Z003320,ZIGG ENTERPRISES LLC,2831 S 13TH ST MILWAUKEE,886,TRUE
R039193,RIVER DRIVE PROPERTIES LLC,526 W RED PINE CR DOUSMAN,1516,TRUE
S062968,ST GEORGE HOUSING CORPORATION,2961 DECKER DR RICE LAKE,931,FALSE
S062969,ST PETER'S DOME HOUSING CORPORATION,2961 DECKER DR RICE LAKE,931,FALSE
A044840,ACCURATE PROPERTIES LLC,7120 W GOOD HOPE RD MILWAUKEE,1795,FALSE
K031370,KANES TRUCKING LLC,7216 N BEAU AV MILWAUKEE,1804,FALSE
A045064,AP PROPERTIES LLC,N72W12922 GOOD HOPE RD MENOMONEE FALLS,2158,TRUE
K031377,KING DRIVE COMMONS LLC,2745 N MARTIN LUTHER KING JR DR MILWAUKEE,856,TRUE
M058049,MET MANAGEMENT LLC,1123 N ASTOR ST MILWAUKEE,129,FALSE
D033393,DEVOE REALTY LLC,1125 MARION AV SOUTH MILWAUKEE,132,TRUE
D033396,DKR VENTURES LLC,W144N9896 SUN VALLEY TRL GERMANTOWN,2417,TRUE
S063498,SECOND HORIZONS LLC,150 RIDGEWAY DR DOUSMAN,346,TRUE
M058182,MLGRE PRINCIPALS LLC,19000 W BLUEMOUND RD BROOKFIELD,525,FALSE
M058184,METROPOLITAN ASSOCIATES LIMITED PARTNERSHIP,1123 N ASTOR ST MILWAUKEE,129,FALSE
H036346,HSF INVESTMENTS LLC,2050 N COMMERCE ST 202 MILWAUKEE,605,TRUE
A045371,ALBA CORPORATION,5354 S 27TH ST MILWAUKEE,1533,FALSE
M058506,MGC REALTY & PROPERTY MANAGEMENT LLC,PO BOX 5076 ELM GROVE,2308,FALSE
O021012,OAK CREEK LLC,PO BOX 513 BIG BEND,2318,FALSE
F034401,FOUR FIVES LLC,138 BUNTROCK AV THIENSVILLE,303,FALSE
N030263,NOMAN ENTERPRISES LLC,2005 N CALHOUN RD BROOKFIELD,575,FALSE
S064238,SCHULTZ REAL ESTATE LLC,2570 BRADFORD LA BROOKFIELD,796,TRUE
S064259,SUNSET RIDGE APARTMENTS LLC,4864 S 10TH ST MILWAUKEE,1437,FALSE
G033529,GREEN ENERGY CONSULTANTS LLC,42 MAIN ST CALIFON,1295,TRUE
P041489,PJB INVESTMENTS 1226 LLC,2333 MISTY LA WAUKESHA,710,TRUE
J024967,JAMMING ENTERPRISES LLC,PO BOX 05491 MILWAUKEE,2203,TRUE
C056975,CLYBOURN HEIGHTS LLC,12485 ZINKE DR BROOKFIELD,211,TRUE
K031747,KEREN PROPERTIES I LLC,5135 N HOLLYWOOD AV WHITEFISH BAY,1483,FALSE
J025063,JBC 19 LLC,1007 N CASS ST MILWAUKEE,16,TRUE
K031842,KEREN PROPERTIES 2 LLC,5135 N HOLLYWOOD AV WHITEFISH BAY,1483,FALSE
K031843,KEREN PROPERTIES 3 LLC,5135 N HOLLYWOOD AV WHITEFISH BAY,1483,FALSE
K031844,KEREN PROPERTIES 4 LLC,5135 N HOLLYWOOD AV WHITEFISH BAY,1483,FALSE
K031845,KEREN PROPERTIES 5 LLC,5135 N HOLLYWOOD AV MILWAUKEE,1482,TRUE
K031846,KEREN PROPERTIES 6 LLC,5135 N HOLLYWOOD AV WHITEFISH BAY,1483,TRUE
K031847,KEREN PROPERTIES 7 LLC,5135 N HOLLYWOOD AV WHITEFISH BAY,1483,TRUE
C057205,CAMEL PROPERTIES LLC,2955 W DREXEL AV 414 FRANKLIN,930,FALSE
S064658,SOUTH SHORE PARK PROPERTIES LLC,2025 N SUMMIT AV 200 MILWAUKEE,591,FALSE
H036863,HAWTHORNE DEVELOPMENTS LLC,6681 N SIDNEY PL GLENDALE,1739,TRUE
P041812,PROSPERITY INVESTMENT CORP,PO BOX 240424 MILWAUKEE,2259,TRUE
J025166,JBC 3 LLC,1007 N CASS ST MILWAUKEE,16,TRUE
J025171,JBC 10 LLC,1007 N CASS ST MILWAUKEE,16,FALSE
T035261,TAH 15 LLC,104 E MASON ST A MILWAUKEE,59,TRUE
J025173,JBC 16 LLC,1007 N CASS ST MILWAUKEE,16,TRUE
J025174,JBC 17 LLC,1007 N CASS ST MILWAUKEE,16,TRUE
J025175,JBC 18 LLC,1007 N CASS ST MILWAUKEE,16,TRUE
J025179,JBC 11 LLC,1007 N CASS ST MILWAUKEE,16,FALSE
J025180,JBC 12 LLC,1007 N CASS ST MILWAUKEE,16,FALSE
T035269,TAH 72 LLC,104 E MASON ST A MILWAUKEE,59,FALSE
T035270,TAH 14 LLC,104 E MASON ST 101 MILWAUKEE,58,TRUE
J025187,JBC 7 LLC,1007 N CASS ST MILWAUKEE,16,FALSE
T035276,TAH 8 LLC,104 E MASON ST A MILWAUKEE,59,FALSE
J025188,JBC 9 LLC,1007 N CASS ST MILWAUKEE,16,FALSE
J025190,JBC 5 LLC,1007 N CASS ST MILWAUKEE,16,TRUE
P041956,PROMINVESTMENTS LLC,5428 S 108TH ST HALES CORNERS,1547,TRUE
J025238,JBC 21 LLC,1007 N CASS ST MILWAUKEE,16,TRUE
J025239,JBC 25 LLC,1007 N CASS ST MILWAUKEE,16,TRUE
L036745,LPT 27 LLC,1007 N CASS ST MILWAUKEE,16,TRUE
L036746,LPT 26 LLC,1007 N CASS ST MILWAUKEE,16,TRUE
L036747,LBH 29 LLC,1319 N JACKSON ST 100 MILWAUKEE,261,TRUE
C057519,CAC 30 LLC,34927 FAIRVIEW RD OCONOMOWOC,1107,TRUE
J025242,JMH 31 LLC,104 E MASON ST 101 MILWAUKEE,58,TRUE
J025244,JMH 32 LLC,104 E MASON ST 101 MILWAUKEE,58,TRUE
J025247,JBC 34 LLC,1007 N CASS ST MILWAUKEE,16,TRUE
J025257,JBC 35 LLC,1007 N CASS ST MILWAUKEE,16,TRUE
J025258,JBC 36 LLC,1007 N CASS ST MILWAUKEE,16,FALSE
J025264,JMH 38 LLC,104 E MASON ST A MILWAUKEE,59,TRUE
L036762,LPT 39 LLC,1007 N CASS ST MILWAUKEE,16,TRUE
L036769,LPT 45 LLC,1007 N CASS ST MILWAUKEE,16,FALSE
L036770,LPT 46 LLC,1007 N CASS ST MILWAUKEE,16,TRUE
J025275,JBC 51 LLC,1007 N CASS ST MILWAUKEE,16,FALSE
L036773,LPT 40 LLC,1007 N CASS ST MILWAUKEE,16,FALSE
L036776,TRC 63 LLC,1007 N CASS ST MILWAUKEE,16,FALSE
C057579,MC 63 LLC,1007 N CASS ST MILWAUKEE,16,FALSE
J025281,BC 63 LLC,1007 N CASS ST MILWAUKEE,16,FALSE
L036777,LPT 43 LLC,1007 N CASS ST MILWAUKEE,16,FALSE
J025288,JBC 56 LLC,1007 N CASS ST MILWAUKEE,16,TRUE
T035388,TAH 60 LLC,1319 N JACKSON ST 100 MILWAUKEE,261,FALSE
J025290,JMH 60 LLC,104 E MASON ST 101 MILWAUKEE,58,FALSE
C057591,CAC 61 LLC,34927 FAIRVIEW RD OCONOMOWOC,1107,FALSE
L036783,LPT 61 LLC,1007 N CASS ST MILWAUKEE,16,FALSE
J025295,JBC 58 LLC,1007 N CASS ST MILWAUKEE,16,TRUE
J025296,JBC 59 LLC,1007 N CASS ST MILWAUKEE,16,FALSE
L036790,SP 63 LLC,1007 N CASS ST MILWAUKEE,16,FALSE
A046363,AFFORDABLE PROPERTIES LLC,7120 W GOOD HOPE RD MILWAUKEE,1795,FALSE
V019234,VENTURE MORTGAGE LLC,W5616 SUMAC RD PLYMOUTH,2492,TRUE
H037189,HAMPTON HEIGHTS LLC,4701 N PORT WASHINGTON RD 100 MILWAUKEE,1407,FALSE
S065350,SERVITE PROPERTIES LLC,6970 N BEECH TREE DR GLENDALE,1776,TRUE
A046522,ADLON PROPERTIES LLC,1665 N WATER ST MILWAUKEE,431,TRUE
F035036,FARWELL AVENUE LLC,2630 W NORWAY DR MEQUON,819,FALSE
V019308,VERDE INVESTMENTS LLC,4321 N NEWHALL ST SHOREWOOD,1336,FALSE
O021349,1508 CASS STREET LLC,2630 W NORWAY DR MEQUON,819,TRUE
K032223,KEM PROPERTIES LLC,6970 N BEECH TREE DR GLENDALE,1776,TRUE
D034585,W DE VOGEL INVESTMENTS LLC,PO BOX 510241 MILWAUKEE,2309,TRUE
I021290,ICRC 3 CORP,1665 N WATER ST MILWAUKEE,431,FALSE
E032399,ENHANCED PROPERTIES LLC,2039 E FERNWOOD AV MILWAUKEE,599,TRUE
A046789,AMERICAN REMARKETING SERVICES INC,356 SUNSHINE DR HARTLAND,1127,FALSE
M060045,MY GREAT HOME LLC,204 E VINE ST MILWAUKEE,600,FALSE
S065771,SP 64 LLC,1007 N CASS ST MILWAUKEE,16,FALSE
E032427,EC 63 LLC,1007 N CASS ST MILWAUKEE,16,FALSE
M060073,MC 64 LLC,1007 N CASS ST MILWAUKEE,16,FALSE
T035857,TRC 64 LLC,1007 N CASS ST MILWAUKEE,16,FALSE
B050338,BC 64 LLC,1007 N CASS ST MILWAUKEE,16,FALSE
E032431,EC 64 LLC,1007 N CASS ST MILWAUKEE,16,FALSE
S065843,68TH STREET LLC,4864 S 10TH ST MILWAUKEE,1437,FALSE
F035199,SUV PROPERTIES LLC,6312 W NORTH AV WAUWATOSA,1695,TRUE
G034307,GREEN INVESTMENTS LLC,400 WISCONSIN AV RACINE,1241,TRUE
M060236,MIGRATE HOME LLC,204 E VINE ST MILWAUKEE,600,TRUE
J025643,J&E INVESTMENTS LLC,400 WISCONSIN AV RACINE,1241,FALSE
J025655,JMH 65 LLC,104 E MASON ST A MILWAUKEE,59,TRUE
M060298,METZ PERFORMANCE LLC,W220N8820 TOWN LINE RD MENOMONEE FALLS,2447,FALSE
K032395,KB CO 2034 LLC,2333 MISTY LA WAUKESHA,710,FALSE
W045837,CRAIG A WIRTH LLC,6514 W MOLTKE AV MILWAUKEE,1708,TRUE
O021469,1214-1216 MICHIGAN AVENUE LLC,1111 MILWAUKEE AV SOUTH MILWAUKEE,118,FALSE
N030912,906 MADISON LLC,1111 MILWAUKEE AV SOUTH MILWAUKEE,118,FALSE
O021476,1222-1224 MICHIGAN AVENUE LLC,1111 MILWAUKEE AV SOUTH MILWAUKEE,118,FALSE
O021477,1226-1228 MICHIGAN AVENUE LLC,1111 MILWAUKEE AV SOUTH MILWAUKEE,118,FALSE
J025717,P&JP 67 LLC,104 E MASON ST A MILWAUKEE,59,TRUE
H037663,HILLSIDE MANAGEMENT LLC,1111 MILWAUKEE AV SOUTH MILWAUKEE,118,FALSE
L037374,LPT 66 LLC,1007 N CASS ST MILWAUKEE,16,FALSE
H037670,HILLSIDE DEVELOPMENT OF CALEDONIA LIMITED PARTNERSHIP,1111 MILWAUKEE AV SOUTH MILWAUKEE,118,FALSE
E032597,ESEEGERS ENTERPRISES LLC,1441 N FRANKLIN PL 221 MILWAUKEE,329,FALSE
H037681,HUNGRY RUN HOUSING CORPORATION,2961 DECKER DR RICE LAKE,931,FALSE
G034419,GOODMAN LAKE HOUSING CORPORATION,2961 DECKER DR RICE LAKE,931,FALSE
P042790,P & S DEVELOPMENT/ENTERPRISE LLC,W160N11725 CRUSADER CT GERMANTOWN,2427,FALSE
W045962,WANGARD PROPERTIES LLC,1200 N MAYFAIR RD 410 MILWAUKEE,176,FALSE
J025794,JBG INVESTMENTS LLC,400 WISCONSIN AV RACINE,1241,FALSE
M060522,M & A MEN LLC,3311 GOLF RD EAU CLAIRE,1056,FALSE
L037504,LYON STREET LLC,2630 W NORWAY DR MEQUON,819,TRUE
H037838,HUGHES LLC,W1203 VAUGHN RD CAMBRIA,2404,TRUE
H037862,HAHA LLC,3606 W HAVEN CT MEQUON,1132,TRUE
C058921,CHRIST APOSTOLIC CHURCH GRACE GOSPEL CENTER INC,4123 N 16TH ST MILWAUKEE,1280,FALSE
A047408,AARDVARK PROPERTIES LLC,7120 W GOOD HOPE RD MILWAUKEE,1795,FALSE
M060724,MJM APPRAISALS LLC,3647 S CHASE AV MILWAUKEE,1145,FALSE
T036315,3715 CLEMENT LLC,3647 S CHASE AV MILWAUKEE,1145,TRUE
T036316,306 PLAINFIELD LLC,3647 S CHASE AV MILWAUKEE,1145,TRUE
T036318,3647 CHASE LLC,3647 S CHASE AV MILWAUKEE,1145,FALSE
O021580,1231 BRADY LLC,3647 S CHASE AV MILWAUKEE,1145,FALSE
S066625,7510 LINCOLN LLC,3647 S CHASE AV MILWAUKEE,1145,FALSE
T036319,3444 PIERCE LLC,3647 S CHASE AV MILWAUKEE,1145,TRUE
O021584,1612 STARDUST 1614 LLC,1675 N BARKER RD BROOKFIELD,433,FALSE
O021587,1806 CARDINAL 1808 LLC,1675 N BARKER RD BROOKFIELD,433,FALSE
K032640,KOTHALA LLC,1434 W WINDLAKE AV MILWAUKEE,327,FALSE
Y002827,YOUR REALTY LLC,204 E VINE ST MILWAUKEE,600,FALSE
W046168,WISCONSIN HOME SEARCH LLC,8018 W CAPITOL DR 2 MILWAUKEE,1887,TRUE
A047674,AARDWOLF PROPERTIES LLC,7120 W GOOD HOPE RD MILWAUKEE,1795,FALSE
O021662,OUR LEGACY LLC,1935 FOXCROFT LA WAUKESHA,555,TRUE
M061045,MGC REALTY 4341 LLC,PO BOX 5076 ELM GROVE,2308,TRUE
M061279,ML&JL LLC,8735 W ARDEN PL MILWAUKEE,1978,FALSE
K032862,K B CO 2125 LLC,2333 MISTY LA WAUKESHA,710,TRUE
L037996,LPT 68 LLC,1007 N CASS ST MILWAUKEE,16,FALSE
T036895,320 CHAMBER LLC,3647 S CHASE AV MILWAUKEE,1145,FALSE
B051737,BISHOP'S CREEK COMMUNITY DEVELOPMENT CORPORATION,6933 W BROWN DEER RD MILWAUKEE,1773,FALSE
H038455,HOME INSPECTIONS PLUS LLC,509 GARDEN PRAIRIE DR WAUKESHA,1474,FALSE
F036088,FARWELL 1459 LLC,1459 N FARWELL AV MILWAUKEE,338,TRUE
D035783,DUNNE COMMERCIAL PROPERTIES LLC,N89W16785 APPLETON AV MENOMONEE FALLS,2186,FALSE
J026402,JKB HOMES LLC,PO BOX 641 WEST BEND,2330,TRUE
A048390,ARMSTRONG INVESTMENTS LLC,9102 W DIXON ST 100 MILWAUKEE,2014,FALSE
B052047,B C MANAGEMENT LLC,2232 N 52ND ST MILWAUKEE,674,TRUE
O021900,1686 N ASTOR PROPERTY LLC,3365 SUNNY VIEW LA BROOKFIELD,1076,TRUE
D035826,DEVO MANAGEMENT COMPANY LLC,138 BUNTROCK AV THIENSVILLE,303,FALSE
S068178,SYNERGY PROPERTIES LLC,12605 W NORTH AV 326 BROOKFIELD,232,TRUE
R042050,R & M CUSTOM PRODUCTS LLC,PO BOX 892 MILWAUKEE,2351,FALSE
M062080,MCG PROPERTIES LLC,8152 N IVY ST BROWN DEER,1909,TRUE
B052289,BENRUD CBRF EDGEWATER DR LLC,3311 GOLF RD EAU CLAIRE,1056,FALSE
M062121,MANUFACTURING SOLUTIONS INC,1794 ALLOUEZ AV C GREEN BAY,478,FALSE
P044058,PROMINVESTMENTS2 LLC,5428 S 108TH ST HALES CORNERS,1547,FALSE
J026583,JJ SAK LLC,14955 W CLEVELAND AV NEW BERLIN,342,TRUE
T037487,TFB MI-LLC,2201 MADISON ST STEVENS POINT,652,FALSE
J026684,JBC 71 LLC,1007 N CASS ST MILWAUKEE,16,TRUE
C060788,CAPITAL TITLE AND CLOSING SERVICES LLC,2675 N MAYFAIR RD 110 WAUWATOSA,832,FALSE
W047250,ALL SCRAP LLC,10647 N WOOD CREST DR MEQUON,84,FALSE
D036219,DIROT PROPERTIES ONE LLC,8840 N TENNYSON DR BAYSIDE,1986,FALSE
D036220,DIROT PROPERTIES TWO LLC,8840 N TENNYSON DR BAYSIDE,1986,FALSE
P044318,PACKARD ARMS LLC,4864 S 10TH ST MILWAUKEE,1437,FALSE
G035663,GONZALEZ BROTHERS LLC,2201 S 13TH ST MILWAUKEE,653,TRUE
O022095,OGDEN HOMES LLC,1665 N WATER ST MILWAUKEE,431,TRUE
H039075,HALLMANN CAIN LLC,3031 WEST LINCOLN AV MILWAUKEE,962,FALSE
R042538,ROYALTY LLC,8524 N 48TH ST BROWN DEER,1957,TRUE
C061184,CLAM LAKE HOUSING CORPORATION,2961 DECKER DR RICE LAKE,931,FALSE
C061185,CHIPPEWA RIVER HOUSING CORPORATION,2961 DECKER DR RICE LAKE,931,FALSE
A049275,ARDMORE PROPERTIES LLC,13820 KEEFE AV BROOKFIELD,304,TRUE
J026900,JOTO PROPERTY LLC,204 E VINE ST MILWAUKEE,600,TRUE
I022056,IDEAL INVESTMENTS LLC,W168N4945 STONEFIELD RD MENOMONEE FALLS,2429,TRUE
C061315,CHIP B LLC,9015 W BURLEIGH ST MILWAUKEE,2003,FALSE
G035902,GSI DEVELOPMENTS LLC,W156N11301 PILGRIM RD 276 GERMANTOWN,2424,FALSE
E033754,EAST OKLAHOMA LLC,5304 W WILBUR AV GREENFIELD,1527,TRUE
S069574,SUBURBAN MANAGEMENT COMPANY LLC,10144 N PORT WASHINGTON RD B MEQUON,30,FALSE
W047630,WEST OKLAHOMA LLC,5304 W WILBUR AV GREENFIELD,1527,TRUE
E033809,EASTVIEW RENTALS LLC,5304 W WILBUR AV GREENFIELD,1527,FALSE
J027029,JBC 74 LLC,1007 N CASS ST MILWAUKEE,16,FALSE
C061583,CORNERSTONE YOUTH AND FAMILY SERVICES LLC,5005 N GREEN BAY AV MILWAUKEE,1465,FALSE
E033839,EDEN FINANCIAL SERVICES LLC,6312 W NORTH AV WAUWATOSA,1695,FALSE
R042841,RWB LLC,6210 W GREENFIELD AV WEST ALLIS,1684,FALSE
F036904,FRYSTAK HOLDINGS LLC,1312 S 9TH ST WATERTOWN,256,FALSE
R042860,RECONGNIZE LLC,13405 W OLD OAK LA NEW BERLIN,273,TRUE
K033663,K B CO 2211 LLC,2333 MISTY LA WAUKESHA,710,FALSE
L039078,LOCUST PROPERTY LLC,3808 W ELM ST MILWAUKEE,1179,TRUE
O022274,OAK CREEK STEEL LLC,1200 N MAYFAIR RD 410 MILWAUKEE,176,FALSE
H039550,HALLADA INVESTMENTS LLC,498 S LAPHAM PEAK RD DELAFIELD,1459,FALSE
C061844,THE CITY CAB LLC,1721 W ASPEN ST MILWAUKEE,456,TRUE
A049793,ALICE ABU'S LLC,168 W CLOVERNOOK LA GLENDALE,435,TRUE
M063456,MILAM INC,610 HEDRICK DR STATESVILLE,1653,TRUE
H039655,HOLLAND PROPERTIES LLC,3157 N SHERMAN BL MILWAUKEE,999,TRUE
D036923,DIAMOND REALTY LLC,9660 W FOUNTAIN AV MILWAUKEE,2069,TRUE
O022404,1009-11 SOUTH 11TH STREET LLC,1316 SOUTHTOWNE CT SOUTH MILWAUKEE,259,FALSE
T038492,2565 SOUTH 9TH STREET LLC,1316 SOUTHTOWNE CT SOUTH MILWAUKEE,259,FALSE
O022406,1228-30 W GREENFIELD LLC,1316 SOUTHTOWNE CT SOUTH MILWAUKEE,259,TRUE
O022407,1547 SOUTH 10TH STREET LLC,1316 SOUTHTOWNE CT SOUTH MILWAUKEE,259,FALSE
C062211,CURRIE & SONS LLC,502 UPPER W GARFIELD AV MILWAUKEE,1468,TRUE
S070580,SIDE BY SIDE INVESTMENTS LLC,3241 S HERMAN ST MILWAUKEE,1033,TRUE
S070600,SHAMROCK 5 MAIN NORTH LLC,PO BOX 1602 MILWAUKEE,2229,FALSE
W048181,WESTVIEW RENTALS LLC,5304 W WILBUR AV GREENFIELD,1527,FALSE
D037100,DPMAPEX LLC,2426 N HUMBOLDT BL MILWAUKEE,741,FALSE
F037325,FESS PROPERTIES LLC,N67W14552 ASH DR MENOMONEE FALLS,2154,TRUE
S070774,SUNNYRIDGE PARTNERS LLC,250 N SUNNY SLOPE RD 290 BROOKFIELD,765,FALSE
O022516,ONE RPM LLC,2457 N TR AV MILWAUKEE,758,FALSE
W048304,WAH GRAFTON LLC,3190 GATEWAY RD 201 BROOKFIELD,1011,FALSE
W048395,WEST EUCLID LLC,5304 W WILBUR AV GREENFIELD,1527,TRUE
E034317,EAST SMITH LLC,5304 W WILBUR AV GREENFIELD,1527,TRUE
P045661,PARAMONT PROPERTIES LLC,N7164 ELIZABETH DR HOLMEN,2155,TRUE
J027565,JB REALTY LLC,558 LAKE SHORE RD GRAFTON,1572,TRUE
T039042,TEL LLC,6333 PARKVIEW RD GREENDALE,1699,FALSE
A050823,ALTERNATIVE WINDOW SOLUTIONS LLC,17850 WESSEX DR BROOKFIELD,477,FALSE
L039903,LPT 42 LLC,1007 N CASS ST MILWAUKEE,16,TRUE
M064718,MS SOPHIA LLC,2641 N LAKE DR MILWAUKEE,824,TRUE
K034364,KOULO LLC,2385 WYNFIELD CT BROOKFIELD,725,FALSE
A051038,ANAYOCHI LLC,8414 N 100TH ST MILWAUKEE,1941,TRUE
R044081,REINKE INVESTMENTS LLC,2744 N FARWELL AV MILWAUKEE,853,TRUE
A051101,ARLO PROPERTIES LLC,12020 W FEERICK ST J WAUWATOSA,178,FALSE
R044147,RECEIVER ONE LLC,1665 N WATER ST MILWAUKEE,431,FALSE
I022574,IRON CLAD LLC,2641 N LAKE DR MILWAUKEE,824,TRUE
S072306,SUNRISE-GRAFTON LLC,1661 N WATER ST 301 MILWAUKEE,430,FALSE
P046330,WILLIAM J PROM INC,5428 S 108TH ST HALES CORNERS,1547,FALSE
B055331,BAY VIEW RENTALS LLC,9385 N FAIRWAY CR BAYSIDE,2046,TRUE
W049043,WAUKESHA APARTMENTS LLC,1111 W LAYTON AV MILWAUKEE,119,FALSE
S072529,SILICON PASTURES LLC,6174 WASHINGTON CR WAUWATOSA,1677,FALSE
A051468,ANSAY DEVELOPMENT CORPORATION,101 E GRAND AV 6 PORT WASHINGTON,19,FALSE
M065389,MLG CAPITAL/HALES CORNERS LLC,19000 W BLUEMOUND RD BROOKFIELD,525,FALSE
S072735,SIMBA HOMES LLC,18380 ELM TR DR BROOKFIELD,505,TRUE
L040423,LIBERTY HOUSE I LLC,PO BOX 241153 MILWAUKEE,2264,FALSE
H040913,PT HOWELL LLC,901 E DREXEL AV OAK CREEK,2001,FALSE
F038242,14 WEST LLC,1701 PEARL ST 4 WAUKESHA,442,FALSE
A051723,AAA MILWAUKEE ENTERPRISES LLC,2310 E NEWBERRY BL MILWAUKEE,696,FALSE
C064361,CLOVER RIDGE APARTMENTS LLC,10575 W FOREST HOME AV 301 HALES CORNERS,77,FALSE
M065727,MAGNOLIA REALTY I LLC,6737 N TEUTONIA AV MILWAUKEE,1745,TRUE
M065728,MAGNOLIA REALTY II LLC,6737 N TEUTONIA AV MILWAUKEE,1745,FALSE
M065729,MAGNOLIA REALTY III LLC,6737 N TEUTONIA AV MILWAUKEE,1745,TRUE
W049294,WESTWOOD HEIGHTS LLC,10575 W FOREST HOME AV HALES CORNERS,78,FALSE
A051865,ACORN ONE LLC,1665 N WATER ST MILWAUKEE,431,FALSE
W049376,WANGARD ADVISORS LLC,1200 N MAYFAIR RD 410 MILWAUKEE,176,FALSE
K034897,KEREN PROPERTIES 9 LLC,5135 N HOLLYWOOD AV WHITEFISH BAY,1483,FALSE
D038364,DE FAMILIA LLC,5545 S 23RD ST MILWAUKEE,1568,TRUE
H041131,HOME ALLIANCE LLC,500 N 99TH ST WAUWATOSA,1462,FALSE
B055961,BOBROV 3460 REALTY LLC,2828 WOODRIDGE CT WAUKESHA,884,TRUE
K034962,KEREN PROPERTIES 10 LLC,5135 N HOLLYWOOD AV WHITEFISH BAY,1483,FALSE
A052176,AAA MILWAUKEE INVESTMENTS LLC,2310 E NEWBERRY BL MILWAUKEE,696,FALSE
S073556,SMART DRYWALL LLC,3132 S 9TH ST MILWAUKEE,990,TRUE
A052356,ARYAN INVESTMENTS LLC,7312 148TH AV KENOSHA,1821,FALSE
S073801,SCHZAM PROPERTIES LLC,11356 N ROSEWOOD DR MEQUON,145,TRUE
G037838,GRAYSON BAY HOUSING CORPORATION,2961 DECKER DR RICE LAKE,931,FALSE
R045136,K ROBBINS REALTY LLC,2536 N 83RD ST WAUWATOSA,785,TRUE
O023224,OUR HOUSE YOUR HOME LLC,W144N9896 SUN VALLEY TRL GERMANTOWN,2417,FALSE
L041048,LANDO INVESTMENTS LLC,3510 W WOODWARD DR FRANKLIN,1116,TRUE
L041049,LANDO LAND LLC,3510 W WOODWARD DR FRANKLIN,1116,TRUE
P047398,PROFESSIONAL CONNECTIONS LLC,1850 N 72ND ST WAUWATOSA,515,FALSE
D038860,DULCINEA LLC,PO BOX 170591 MILWAUKEE,2239,TRUE
M066704,MILWAUKEE CARPET LLC,9900 S FRANKLIN DR FRANKLIN,2080,FALSE
B056710,BENRUD PARKWAY LLC,3311 GOLF RD EAU CLAIRE,1056,FALSE
J028665,JACQUART/MCCARTHY TAX LLC,12970 W BLUEMOUND RD 103 ELM GROVE,245,FALSE
C065523,CIRCLE L CROSSROADS LLC,PO BOX 190 LAKE GENEVA,2246,FALSE
